Date,SPY,QQQ,IWM,EFA,EEM,TLT,GLD,SHY,BIL
2008-04-17,98.1002,38.9236,55.3132,42.8661,32.4882,53.5381,92.56,62.4237,72.9114
2008-04-18,99.1238,40.1617,55.8981,43.1699,32.9786,53.492,90.62,62.3864,72.8637
2008-04-21,99.1739,40.4455,55.9059,43.5081,33.1459,53.7054,90.25,62.3266,72.8955
2008-04-22,98.7373,39.8436,54.8842,43.0552,32.8385,53.8899,90.27,62.349,72.9114
2008-04-23,98.5798,40.2821,55.0246,43.2788,33.3109,53.7111,89.22,62.349,72.9114
2008-04-24,99.0093,40.6432,55.555,42.9979,32.8837,53.2556,87.22,62.1769,72.9272
2008-04-25,99.9255,40.54,56.0775,43.3533,33.1256,52.9442,87.27,62.1844,72.9272
2008-04-28,99.947,40.6174,56.4519,43.6055,33.0623,53.1057,87.69,62.2518,72.8796
2008-04-29,99.5533,40.927,55.9527,43.2215,32.4769,53.3075,85.81,62.2368,72.9591
2008-04-30,98.9664,40.5916,55.6876,43.4565,33.1459,53.6881,86.65,62.3565,72.8796
2008-05-01,101.0135,41.8727,56.6468,43.7202,33.4985,53.6915,83.99,62.2456,72.9336
2008-05-02,101.2927,41.9329,56.5845,43.8406,33.8194,53.0145,84.58,62.1631,72.8859
2008-05-05,100.806,41.8126,56.3661,43.9151,33.7945,53.0145,86.27,62.2306,72.9019
2008-05-06,101.6792,42.0705,56.8262,44.2418,34.172,52.6325,86.63,62.268,72.87
2008-05-07,99.8683,41.3053,55.8123,43.468,33.1549,52.8582,85.82,62.3429,72.9178
2008-05-08,99.6106,41.6148,55.9293,43.8463,33.4962,53.3328,87.24,62.3954,72.8859
2008-05-09,99.4244,41.4514,55.7655,43.4966,33.2227,53.5295,87.42,62.4179,72.9178
2008-05-12,100.5411,42.2081,56.99,43.9323,33.6499,53.4485,86.99,62.298,72.9178
2008-05-13,100.5554,42.3198,57.3176,43.7832,33.8104,52.864,85.39,62.1931,72.8859
2008-05-14,100.763,42.2253,57.2475,43.7832,33.8917,52.8871,85.2,62.1481,72.8859
2008-05-15,102.0228,42.9647,57.3644,44.5285,34.6127,53.3674,87.0,62.2005,72.8859
2008-05-16,102.1159,42.9991,57.6764,45.0099,35.0534,53.1475,89.1,62.2156,72.9019
2008-05-19,102.395,42.6896,57.692,44.8265,35.0602,53.217,89.39,62.283,72.9019
2008-05-20,101.5647,42.3628,57.4814,44.4138,34.4522,53.4948,90.9,62.3729,72.87
2008-05-21,99.8468,41.4256,56.6624,43.9094,34.1019,53.5064,91.96,62.3055,72.87
2008-05-22,99.8611,41.5718,57.068,44.4195,34.2013,52.8756,90.98,62.1331,72.9178
2008-05-23,98.5226,41.4428,56.3193,43.9151,33.6047,53.107,91.23,62.253,72.9178
2008-05-27,99.2527,42.1737,57.185,43.8291,33.5504,52.7483,89.36,62.1856,72.9178
2008-05-28,99.7108,42.3456,57.4502,43.8234,34.0025,52.2795,89.14,62.0732,72.9496
2008-05-29,100.2118,42.724,58.0352,43.7259,34.077,51.9034,86.51,62.0507,72.9178
2008-05-30,100.4624,42.9991,58.2379,43.9724,34.1946,52.2447,87.45,62.1406,72.9496
2008-06-02,99.4244,42.4746,57.7076,43.5138,33.7877,52.4463,87.96,62.2631,73.0085
2008-06-03,98.8447,42.2425,57.5906,43.4221,33.1775,52.8239,86.88,62.3533,73.0085
2008-06-04,98.7946,42.7841,57.9494,43.1699,32.8883,52.3534,86.65,62.3307,72.9926
2008-06-05,100.7702,43.4634,59.4312,43.8864,33.9347,52.0398,86.45,62.248,72.9448
2008-06-06,97.5562,42.1565,57.653,42.6253,32.7052,52.7135,89.06,62.3307,72.9607
2008-06-09,97.7924,41.9329,57.4658,42.568,32.6216,52.7135,87.99,62.0151,72.9926
2008-06-10,97.3057,41.7352,57.0446,41.8457,31.869,52.3708,85.55,61.8724,73.0404
2008-06-11,95.8741,40.7292,56.0541,41.3126,31.3921,52.2488,87.02,61.9775,73.0882
2008-06-12,96.2391,40.7722,56.1711,41.1693,31.5752,51.7261,85.6,61.6769,73.0404
2008-06-13,97.456,41.589,57.185,41.5476,31.9164,51.6158,85.83,61.7446,73.0882
2008-06-16,97.5133,41.9587,57.5438,41.7597,32.0249,51.6274,87.01,61.7821,73.0882
2008-06-17,97.0409,41.7352,57.497,41.8858,32.1605,51.732,87.25,61.9024,73.0723
2008-06-18,96.096,41.2881,57.0369,41.5419,32.0046,52.1675,88.28,61.9625,73.1041
2008-06-19,96.2177,41.9329,57.5126,41.4617,32.0543,51.8597,88.42,61.8423,73.0882
2008-06-20,94.6559,40.8006,56.6001,40.556,31.0079,52.1617,88.95,61.955,73.12
2008-06-23,94.5624,40.4823,56.0697,40.5502,31.0983,52.2721,87.09,61.8874,73.12
2008-06-24,94.3753,40.2758,55.1416,40.3668,30.9604,52.6206,87.47,62.0001,73.12
2008-06-25,94.8213,40.9297,55.7655,40.7979,31.5804,52.6438,87.42,62.0452,73.1359
2008-06-26,92.246,39.2777,54.3305,39.764,30.4968,52.9981,90.61,62.2255,73.1359
2008-06-27,91.7424,39.2777,54.3851,39.8692,30.7917,53.6196,91.47,62.2556,73.1678
2008-06-30,92.0662,38.8647,53.8547,40.1086,31.0249,53.6312,91.4,62.2932,73.12
2008-07-01,92.3539,39.4154,53.8937,39.6764,30.4717,53.5041,92.66,62.2773,73.1456
2008-07-02,90.7713,38.4689,52.3648,39.0456,29.603,53.7839,93.17,62.2849,73.1456
2008-07-03,90.8648,38.4001,52.083,39.2968,29.5185,53.6673,92.06,62.3903,73.1456
2008-07-07,89.9368,38.6324,51.4254,38.958,29.4133,53.9121,91.23,62.4281,73.1296
2008-07-08,91.5338,39.553,53.2885,39.1624,29.7745,54.2618,90.86,62.4356,73.0977
2008-07-09,89.7713,38.5033,51.8638,38.6543,29.1733,54.5008,91.5,62.541,73.1137
2008-07-10,90.1382,38.9594,52.3726,38.9872,29.7013,54.495,93.53,62.4657,73.1774
2008-07-11,89.0879,38.3399,52.6623,38.3739,29.5025,53.7198,95.16,62.3376,73.2253
2008-07-14,88.2822,38.0559,51.7933,38.2922,29.4659,54.1919,95.91,62.4808,73.2253
2008-07-15,87.0377,38.0645,51.5741,37.6789,28.9744,54.1744,96.17,62.5713,73.2413
2008-07-16,89.1742,39.011,53.4686,38.3739,29.811,53.1951,94.44,62.5109,73.2572
2008-07-17,90.0663,39.2691,53.5469,38.958,29.9505,52.9212,94.22,62.4206,73.1456
2008-07-18,90.6274,38.3657,53.9227,39.2092,29.6922,52.723,94.17,62.3075,73.2413
2008-07-21,90.6778,38.5292,54.5802,39.437,30.0602,52.927,95.12,62.3376,73.1774
2008-07-22,91.7065,38.5292,55.9502,39.5713,30.0785,52.6647,93.06,62.2849,73.2094
2008-07-23,92.2029,39.0368,56.3103,39.7173,30.1219,52.5598,90.57,62.2548,73.2413
2008-07-24,90.2893,38.4517,54.8855,38.993,29.0087,53.0727,91.33,62.4281,73.2253
2008-07-25,90.2677,38.9508,55.3318,39.0748,29.2076,52.5424,91.69,62.3451,73.2413
2008-07-28,88.9441,38.2194,54.3924,38.4206,28.7138,53.0727,91.73,62.4733,73.2413
2008-07-29,90.8432,39.011,55.7232,38.8003,30.3048,52.857,90.59,62.4206,73.2413
2008-07-30,92.4618,39.2089,56.0598,39.1624,29.9894,52.9095,89.52,62.4356,73.2572
2008-07-31,91.2389,39.1142,55.8328,38.7769,29.3173,53.4342,90.08,62.5636,73.2572
2008-08-01,90.7569,38.6152,55.9033,38.1987,29.1184,53.5523,89.57,62.5758,73.2348
2008-08-04,89.9152,38.228,55.3866,37.8366,28.2269,53.4295,88.14,62.5681,73.2508
2008-08-05,92.3395,39.5186,56.3339,38.7945,28.5903,53.0317,86.08,62.538,73.2668
2008-08-06,92.7496,40.1209,56.6157,38.8062,29.1596,52.8151,86.64,62.5455,73.2348
2008-08-07,91.3683,39.8112,55.7702,38.0293,28.1583,53.6752,86.09,62.6816,73.2828
2008-08-08,93.0661,40.7146,57.242,38.187,28.2269,53.8214,84.43,62.6287,73.2668
2008-08-11,94.0301,41.0846,58.6119,38.152,27.932,53.3066,81.13,62.5455,73.2828
2008-08-12,93.0517,41.1276,58.1735,37.8775,27.6988,53.8039,80.52,62.659,73.2348
2008-08-13,92.4906,41.0416,58.3849,37.2817,27.692,53.6167,81.56,62.6514,73.2987
2008-08-14,93.1884,41.5148,58.9486,37.1357,28.0554,53.9618,79.35,62.6741,73.2828
2008-08-15,93.6416,41.4374,58.792,36.8904,27.6165,54.4298,77.63,62.7194,73.2987
2008-08-18,92.3611,40.9555,58.0326,36.7035,27.1502,54.6463,78.8,62.7724,73.2508
2008-08-19,91.354,40.4479,57.0697,36.2888,26.9239,54.4356,80.43,62.8177,73.3147
2008-08-20,91.7784,40.5167,57.148,36.5049,27.6097,54.5878,80.06,62.9009,73.3147
2008-08-21,91.9367,40.3274,56.4904,36.6509,27.5685,54.4884,82.3,62.8479,73.3307
2008-08-22,93.2675,40.8609,57.6803,36.8203,27.548,54.4532,81.08,62.7346,73.3466
2008-08-25,91.3755,40.0005,56.4121,36.242,26.9788,54.9973,80.93,62.8404,73.3307
2008-08-26,91.6417,39.9488,56.4982,36.4231,27.0268,55.0441,81.23,62.8177,73.3466
2008-08-27,92.5338,40.2069,57.1715,36.7677,27.6028,55.1377,81.36,62.8555,73.3466
2008-08-28,93.656,40.5339,58.3301,37.2408,27.7948,55.1436,82.18,62.8252,73.3466
2008-08-29,92.6488,39.6821,57.8291,37.1298,27.4657,54.8979,81.71,62.8555,73.3147
2008-09-02,92.0733,39.1917,57.8134,36.5574,26.6359,55.4087,79.2,62.9351,73.3675
2008-09-03,91.9942,38.8217,58.0483,36.4056,26.197,55.6435,78.89,62.9578,73.3675
2008-09-04,89.2246,37.5655,56.2242,34.8461,24.99,56.0897,78.39,62.9957,73.3675
2008-09-05,89.5051,37.3848,56.0833,34.7176,25.3466,56.0604,78.98,62.973,73.3835
2008-09-08,91.354,37.316,56.7409,35.4944,25.6621,56.2952,78.86,62.9426,73.3835
2008-09-09,88.6419,36.5244,55.4335,34.3438,24.2219,56.853,76.49,63.0412,73.3675
2008-09-10,89.0016,36.8256,55.9502,34.6767,24.6128,56.5007,74.22,63.0564,73.3994
2008-09-11,90.2893,37.5139,56.3025,34.6008,24.2493,56.4714,73.08,63.0336,73.3835
2008-09-12,90.7065,37.3676,56.5609,35.2783,25.0586,55.7433,75.55,63.0412,73.4155
2008-09-15,86.3903,36.206,54.0244,33.7772,23.0904,57.5517,77.56,63.4884,73.4955
2008-09-16,87.8362,36.49,55.5823,33.5261,23.2892,57.54,76.79,63.3747,73.5275
2008-09-17,83.8868,34.5971,53.0772,32.2469,21.6365,57.8277,85.46,63.678,73.8473
2008-09-18,86.3759,35.7672,56.2086,33.713,23.4607,56.9822,82.8,63.4733,73.6394
2008-09-19,89.8062,36.9365,58.7137,36.1019,26.3821,55.1738,85.98,63.117,73.3835
2008-09-22,87.773,35.1973,56.326,34.8695,24.6608,55.1679,89.18,63.1625,73.4155
2008-09-23,85.776,34.9303,55.5745,34.3788,23.8927,54.9566,88.32,63.208,73.6554
2008-09-24,86.051,35.1714,54.8684,34.4781,24.167,55.1973,86.71,63.3445,73.4315
2008-09-25,87.3968,35.7311,55.1508,35.2725,25.4083,55.0857,86.45,63.2308,73.5115
2008-09-26,87.4402,35.3695,55.4097,34.8987,24.5442,55.485,86.64,63.2308,73.6394
2008-09-29,80.5882,32.5627,51.0322,31.0029,21.6777,57.0997,89.57,63.5946,73.9593
2008-09-30,83.9238,33.5011,53.3465,32.8836,23.4333,55.7081,85.07,63.3445,73.6874
2008-10-01,83.9744,33.1481,52.5777,32.6383,23.7144,56.409,85.97,63.5422,73.6762
2008-10-02,80.9283,31.6414,49.879,31.2131,21.6365,56.8624,82.33,63.6791,73.6441
2008-10-03,79.8358,31.1506,49.1886,31.0905,21.0673,57.3631,82.59,63.8541,73.6441
2008-10-06,75.7694,30.0141,46.8507,29.3324,19.4831,58.4054,84.28,63.9833,73.6282
2008-10-07,72.376,28.1113,43.7755,27.9598,17.9676,58.2288,87.27,63.9986,73.6121
2008-10-08,70.5527,27.8875,42.7243,27.3349,17.9676,57.3925,89.42,63.7247,73.5481
2008-10-09,65.6253,27.1384,39.2175,25.6994,16.644,56.9095,89.9,63.7628,73.6602
2008-10-10,64.0336,26.9662,41.1474,24.7416,16.836,56.5091,83.22,63.8617,73.7243
2008-10-13,73.3311,30.2466,44.7012,28.6724,20.6695,55.7847,81.99,63.5802,73.4359
2008-10-14,72.2458,28.9379,43.446,28.0825,19.6409,55.4254,82.2,63.5954,73.5641
2008-10-15,65.1334,26.3463,39.547,25.0862,16.4657,55.9555,83.31,63.8084,73.5801
2008-10-16,67.8466,27.7755,42.1358,26.5639,17.2749,55.6668,79.29,63.7704,73.5481
2008-10-17,67.4414,27.81,40.9513,25.9973,16.7331,55.2841,77.21,63.816,73.3878
2008-10-20,71.4933,28.5849,42.9047,27.6561,17.9058,55.7258,78.5,63.7704,73.5641
2008-10-21,69.3588,27.104,41.7201,26.0966,16.4794,56.0203,76.03,63.8997,73.5641
2008-10-22,65.582,26.3549,39.6098,24.1925,14.7444,57.1569,71.71,63.991,73.468
2008-10-23,66.3417,26.2516,38.433,24.724,15.1558,57.5809,70.65,63.9529,73.5641
2008-10-24,62.9772,25.4078,37.0052,23.1237,13.5922,56.9685,72.21,64.0061,73.484
2008-10-27,60.7415,24.7018,35.193,21.9088,13.2356,57.0097,72.18,63.8464,73.5961
2008-10-28,67.8394,27.4311,38.0094,24.9285,16.0062,56.1793,73.79,63.9225,73.5801
2008-10-29,67.3474,27.3623,38.2055,24.9869,15.4987,55.8965,74.0,63.9606,73.4999
2008-10-30,69.6773,28.2749,40.3472,25.863,17.5904,55.3901,72.71,64.0138,73.5961
2008-10-31,70.0607,28.3179,42.1673,26.0324,17.4395,54.6716,71.34,64.0442,73.516
2008-11-03,70.2633,28.2577,42.2222,26.1375,17.2818,54.8194,71.1,64.1641,73.4952
2008-11-04,72.651,29.0584,42.7085,27.9306,18.8591,55.8482,75.48,64.1411,73.5273
2008-11-05,69.5976,27.5431,40.4727,26.412,16.4588,56.5105,72.8,64.2557,73.5593
2008-11-06,65.7411,26.3118,38.9037,24.7065,15.629,56.1025,72.22,64.2786,73.6715
2008-11-07,67.9118,26.8543,39.7117,26.1024,16.8977,55.7359,72.5,64.1641,73.6715
2008-11-10,67.0218,26.4927,38.7939,25.7111,17.0555,56.0079,73.58,64.3626,73.6555
2008-11-11,64.9524,25.9158,37.9544,24.8642,15.9925,56.1735,72.05,64.4084,73.6555
2008-11-12,62.0944,24.719,35.7421,23.5267,14.8061,56.5342,70.0,64.5077,73.6715
2008-11-13,65.9654,26.2257,38.684,25.5301,16.8566,55.1801,72.15,64.3473,73.6715
2008-11-14,62.6733,24.9515,35.8049,24.064,15.2381,56.274,73.3,64.3321,73.6715
2008-11-17,61.8412,24.4263,35.4989,23.626,14.9844,56.5224,72.65,64.4466,73.7036
2008-11-18,63.0061,24.4005,35.3263,23.6668,14.7649,57.2497,72.51,64.5153,73.6234
2008-11-19,58.9688,23.1262,32.4472,22.084,13.4894,58.716,72.26,64.6069,73.6074
2008-11-20,54.5913,22.0069,30.2271,20.8691,12.5224,61.7494,73.45,64.7291,73.6555
2008-11-21,57.5362,22.9626,31.8824,22.3527,14.326,60.8566,78.85,64.6223,73.6395
2008-11-24,61.5229,24.366,34.126,23.6902,15.197,59.9046,80.91,64.4619,73.6555
2008-11-25,61.9787,24.2541,34.6909,24.1224,14.909,61.6666,80.87,64.5153,73.6715
2008-11-26,64.3736,25.27,36.7698,24.3853,16.0474,61.7494,80.38,64.7138,73.7036
2008-11-28,65.184,25.072,37.1385,24.3736,15.7388,62.5122,80.31,64.7521,73.4791
2008-12-01,59.4101,23.1865,32.965,22.3819,14.2232,64.9061,75.65,64.8585,73.6813
2008-12-02,61.6965,23.9613,34.6988,23.5968,15.1216,65.1553,76.95,64.8509,73.7455
2008-12-03,63.1798,24.6415,35.75,23.9122,15.245,65.3393,76.18,64.9045,73.6331
2008-12-04,61.7183,23.9441,34.5654,23.1762,14.5935,66.6267,75.5,64.9199,73.601
2008-12-05,63.6211,24.917,36.1658,23.4683,15.4576,65.5469,74.52,64.8432,73.601
2008-12-08,65.8424,25.8986,37.7662,24.5838,16.4451,65.4045,76.2,64.7513,73.617
2008-12-09,64.7571,25.8383,36.5973,24.3561,16.2188,66.6979,76.33,64.9504,73.5851
2008-12-10,65.1985,25.7522,37.4602,24.9985,17.1858,66.5377,79.75,64.8662,73.6331
2008-12-11,63.6284,25.0462,35.5617,24.8876,16.7469,66.6682,80.65,65.0194,73.5529
2008-12-12,64.3881,25.5542,36.7855,25.1329,16.98,66.6682,80.81,65.0501,73.5851
2008-12-15,63.4909,25.1065,35.6009,25.1971,16.7537,67.4276,82.6,65.0961,73.569
2008-12-16,66.4791,26.3118,37.9152,26.6456,18.091,69.0948,84.46,65.1266,73.617
2008-12-17,65.8352,25.9933,38.2604,26.5113,17.7755,70.9696,85.43,64.9888,73.569
2008-12-18,64.6052,25.537,38.0172,25.6994,17.3846,72.4587,83.87,65.0194,73.5208
2008-12-19,64.3273,25.7465,38.2055,25.3256,17.4464,72.5359,82.63,64.9581,73.569
2008-12-22,63.503,25.186,37.4681,25.1504,16.7949,71.9781,83.46,64.8356,73.6652
2008-12-23,62.8466,25.0567,36.9234,24.9617,16.6558,71.8832,82.63,64.8509,73.5851
2008-12-24,63.2113,25.1257,37.0578,25.2929,16.774,71.729,83.46,64.8662,73.6652
2008-12-26,63.576,25.1171,37.5874,25.4113,16.7184,71.9663,85.6,64.9428,73.6652
2008-12-29,63.3936,24.9101,37.0104,25.4172,16.6905,71.88,86.35,65.0859,73.4052
2008-12-30,64.8962,25.4274,38.038,26.1802,17.1356,72.5646,85.9,65.1474,73.662
2008-12-31,65.8225,25.643,38.9233,26.5351,17.3651,71.0466,86.52,65.1166,73.5015
2009-01-02,67.8066,26.7553,39.698,26.8782,18.1927,69.2608,86.23,64.7706,73.5175
2009-01-05,67.7264,26.7467,39.8403,26.4464,18.4291,67.4749,84.48,64.9013,73.5175
2009-01-06,68.1786,27.014,40.5122,26.7303,18.8464,66.7963,85.13,64.932,73.5336
2009-01-07,66.1362,26.2466,39.3186,26.2689,17.7615,67.0582,82.75,64.8859,73.646
2009-01-08,66.4061,26.5225,39.5083,26.6593,17.685,67.0046,84.46,64.9013,73.5657
2009-01-09,64.9837,25.9275,38.0459,25.7366,17.3025,67.1058,83.92,64.9474,73.6139
2009-01-12,63.4228,25.4533,36.9155,25.1155,16.5723,67.8024,80.76,64.9628,73.5817
2009-01-13,63.5395,25.4619,37.4056,24.6541,16.621,67.8738,80.88,64.9705,73.6781
2009-01-14,61.5409,24.6859,35.7614,23.6426,15.8143,68.9929,79.79,65.0474,73.6941
2009-01-15,61.5628,25.0912,36.3385,23.8556,15.9951,69.106,80.39,64.9782,73.7101
2009-01-16,62.0442,25.3671,36.7416,23.9975,16.169,68.0404,82.71,65.009,73.662
2009-01-20,58.7691,24.1082,34.2516,22.2408,14.9659,68.0285,84.52,65.0397,73.5336
2009-01-21,61.3075,25.1343,35.959,23.3291,15.7795,65.8795,84.15,64.9397,73.662
2009-01-22,60.3593,24.798,34.9156,22.785,15.2579,64.6116,84.58,64.9705,73.6781
2009-01-23,60.6218,24.9187,35.0895,22.6253,15.4527,64.1057,88.53,64.9551,73.662
2009-01-26,61.0376,25.0998,35.4847,23.0689,15.6335,63.5461,88.95,64.8705,73.646
2009-01-27,61.6576,25.2809,35.8721,23.5184,15.9117,65.0402,88.38,64.9397,73.6139
2009-01-28,63.7437,26.169,37.3503,24.2105,16.7184,63.4151,87.42,64.9167,73.5817
2009-01-29,61.6722,25.5051,35.8879,23.1103,15.8699,61.9567,89.5,64.7936,73.5817
2009-01-30,60.4176,25.0567,35.1606,22.8914,15.7517,61.7603,91.31,64.832,73.646
2009-02-02,60.2352,25.3585,35.4452,22.6667,15.5918,62.9093,88.84,64.8922,73.6909
2009-02-03,61.0813,25.7551,35.6982,23.3173,16.0577,61.411,88.47,64.8228,73.6268
2009-02-04,60.7823,25.7896,35.4373,23.199,16.1759,61.1961,89.18,64.7149,73.6748
2009-02-05,61.6868,26.3587,35.8483,23.5303,16.5167,61.2498,90.12,64.7304,73.6428
2009-02-06,63.4447,27.0485,37.121,24.0744,17.3443,61.0589,89.59,64.6918,73.5304
2009-02-09,63.5322,27.1606,36.955,24.0685,17.2539,61.2559,88.32,64.6687,73.6268
2009-02-10,60.6218,26.1604,35.2476,22.8737,16.2107,62.587,90.21,64.8151,73.6106
2009-02-11,60.9792,26.0396,35.382,23.1221,16.6975,63.3988,92.29,64.7997,73.5946
2009-02-12,61.023,26.3587,35.6823,23.0511,16.5932,62.8018,93.17,64.8768,73.5946
2009-02-13,60.3665,26.238,35.3108,22.8027,16.6766,61.1305,92.55,64.7535,73.6588
2009-02-17,57.7844,25.1947,33.9117,21.5901,15.6126,63.0346,95.45,64.9229,73.6588
2009-02-18,57.6458,25.2119,33.4295,21.5724,15.5013,62.4974,96.91,64.8151,73.6748
2009-02-19,57.0258,24.8239,32.9631,21.5428,15.3553,61.4349,95.77,64.792,73.6748
2009-02-20,56.4714,24.8929,32.5204,21.2293,14.9659,62.0318,97.8,64.8459,73.6748
2009-02-23,54.451,24.022,31.2715,20.4189,14.5973,62.6049,97.73,64.8382,73.6588
2009-02-24,56.5152,24.8153,32.4256,21.2707,15.397,62.5392,94.73,64.792,73.6106
2009-02-25,56.0703,24.6514,31.7536,20.6851,15.1328,61.8169,93.15,64.6687,73.5785
2009-02-26,55.1585,23.9617,31.1608,20.5136,15.0006,61.1663,93.06,64.6995,73.5946
2009-02-27,53.9258,23.7375,30.9473,20.5136,14.7642,60.8141,92.63,64.7381,73.6428
2009-03-02,51.4968,22.9701,29.2004,19.3364,13.8671,61.8209,90.93,64.8839,73.6861
2009-03-03,51.1102,22.9528,28.6471,19.2596,14.0618,61.4079,90.04,64.8299,73.6701
2009-03-04,52.3211,23.565,29.2399,20.1172,15.0493,61.1266,88.99,64.7604,73.6701
2009-03-05,50.1839,22.858,27.6827,19.3069,14.4304,62.8265,91.99,64.8376,73.6861
2009-03-06,50.2714,22.6769,27.825,19.2714,14.6738,62.4075,92.29,64.7913,73.6701
2009-03-09,49.6806,22.1941,27.1847,18.7509,14.3886,62.0424,90.57,64.7296,73.6701
2009-03-10,52.642,23.565,28.9553,20.0108,15.557,60.8512,88.14,64.691,73.6701
2009-03-11,52.9848,23.9272,28.9949,20.1232,15.557,61.5096,89.22,64.7218,73.6701
2009-03-12,55.071,24.7204,30.7972,20.5786,16.1551,61.803,91.1,64.745,73.638
2009-03-13,55.5013,24.7808,31.1213,20.7147,16.2455,61.4917,91.3,64.799,73.6219
2009-03-16,55.3336,24.3669,30.56,20.9394,16.2594,60.522,90.8,64.7141,73.6058
2009-03-17,57.0258,25.2895,31.975,21.4895,16.614,60.1928,90.04,64.6987,73.654
2009-03-18,58.3023,25.6085,33.0817,22.1047,16.9618,62.4734,93.09,64.9456,73.6701
2009-03-19,57.5802,25.5913,32.7339,22.0929,16.8505,62.5512,94.35,64.8684,73.6219
2009-03-20,56.354,25.2018,31.6035,21.7853,16.621,62.204,93.59,64.9456,73.654
2009-03-23,60.4019,26.6873,34.2911,23.3528,18.1579,61.6653,92.08,64.8916,73.6701
2009-03-24,59.2118,26.195,32.9596,22.6193,17.5946,62.2519,90.95,64.8067,73.654
2009-03-25,59.8362,26.3159,33.8874,22.9683,17.8589,61.4139,91.98,64.7913,73.6861
2009-03-26,61.0557,27.1277,35.196,23.2759,18.3457,62.1262,91.93,64.8761,73.6701
2009-03-27,59.9538,26.6182,34.0143,22.5306,17.8033,62.5871,90.69,64.907,73.6861
2009-03-30,57.8821,25.9618,33.0389,21.6729,16.8853,62.8265,89.98,64.9688,73.6701
2009-03-31,58.4184,26.1863,33.3482,22.2348,17.2539,63.2755,90.28,65.0613,73.638
2009-04-01,59.5497,26.575,33.9271,22.8145,17.8241,63.853,91.03,65.0467,73.6508
2009-04-02,61.2908,27.43,35.6242,23.8438,18.7908,63.0726,88.8,64.9385,73.6026
2009-04-03,61.9006,27.9396,36.1873,23.9798,19.0203,61.7819,87.59,64.7916,73.6508
2009-04-06,61.4157,27.8705,35.5687,23.4829,18.7838,61.5178,85.27,64.838,73.6347
2009-04-07,59.9832,27.1364,34.3078,22.992,18.3526,61.6739,86.74,64.8612,73.6347
2009-04-08,60.6296,27.5941,34.9422,23.2227,18.6239,62.2202,86.61,64.8612,73.6668
2009-04-09,63.0392,28.4492,36.9883,23.8438,19.4375,61.4398,86.31,64.7839,73.6187
2009-04-13,63.0539,28.406,37.0042,24.0804,19.5558,62.0041,87.88,64.9075,73.6668
2009-04-14,61.9667,28.0605,35.9335,23.8497,19.2428,62.3282,87.37,64.9616,73.6347
2009-04-15,62.6279,27.9828,36.4807,24.1632,19.521,62.2202,87.5,64.9926,73.6347
2009-04-16,63.5461,28.7083,37.5355,24.317,19.6879,61.7279,85.81,64.8998,73.6829
2009-04-17,63.9723,28.7687,37.8686,24.2341,19.5488,61.0496,85.22,64.8303,73.6026
2009-04-20,61.2908,27.8446,35.9256,23.2404,18.596,61.974,86.95,64.8921,73.6347
2009-04-21,62.4883,28.2332,37.1707,23.7728,18.9925,61.3617,86.89,64.8998,73.6187
2009-04-22,62.1063,28.3196,37.1628,23.5835,18.8325,60.9896,87.38,64.8998,73.6668
2009-04-23,62.716,28.596,37.0755,24.175,19.1246,60.9835,88.8,64.8535,73.6989
2009-04-24,63.6637,29.0969,37.7655,24.5476,19.4862,60.3713,89.72,64.8535,73.6989
2009-04-27,63.0613,29.1314,37.361,24.2578,18.8325,60.6294,89.01,64.9307,73.6829
2009-04-28,62.863,28.9155,37.4165,24.0271,18.7699,59.6389,87.75,64.8689,73.6989
2009-04-29,64.2,29.3128,38.8361,24.6423,19.7574,59.1107,88.33,64.8998,73.6829
2009-04-30,64.222,29.6065,38.4792,24.7961,19.9382,58.8765,87.27,64.954,73.6829
2009-05-01,64.5673,29.6842,38.7172,25.0859,20.2303,58.4713,86.95,64.9051,73.707
2009-05-04,66.7638,30.2715,40.1288,26.127,21.6282,58.664,88.64,64.8897,73.6107
2009-05-05,66.5361,30.2456,39.9305,25.8667,21.4334,58.5917,88.25,64.8741,73.6267
2009-05-06,67.6895,30.2542,40.0416,26.4937,21.802,58.4532,89.54,64.9129,73.6107
2009-05-07,66.7492,29.546,39.0978,26.0501,21.2596,57.0262,89.44,64.82,73.6107
2009-05-08,68.3066,29.5633,40.454,27.1799,21.9689,57.1647,89.98,64.8664,73.6267
2009-05-11,67.0283,29.6669,39.8592,26.4878,21.4543,57.9776,89.69,64.9748,73.6107
2009-05-12,66.83,29.3042,39.2961,26.7717,21.6073,58.1883,90.7,64.9671,73.6749
2009-05-13,65.1477,28.5182,37.4959,25.8608,20.8145,58.8205,91.09,64.998,73.6267
2009-05-14,65.706,28.8378,38.0193,26.1152,21.1135,59.0494,91.03,65.0213,73.6428
2009-05-15,65.1697,28.8205,37.8765,25.8785,20.9188,59.0313,91.55,65.0136,73.6428
2009-05-18,67.021,29.5719,39.1454,26.8664,22.0802,58.1161,90.36,64.9516,73.6909
2009-05-19,66.9402,29.7101,39.1613,27.1089,22.3306,57.809,90.96,64.9903,73.6749
2009-05-20,66.492,29.6065,38.7965,27.2863,22.4001,58.4171,92.25,65.0755,73.6107
2009-05-21,65.537,29.0623,38.2968,27.0793,21.9828,56.948,93.85,64.9903,73.6588
2009-05-22,65.3974,28.9674,37.9003,27.2331,22.0802,56.3158,94.15,65.0058,73.6749
